DV0,DV1,DV2,DV3,AIN0,AIN1,AIN2,AIN3,time_stamp_ms
-118,-118,0,0,325,276,276,276,1590229162137
-119,-118,0,0,325,276,275,274,1590229164566
-119,-116,0,-1,325,276,274,273,1590229166996
-117,-116,0,-1,325,275,274,273,1590229169426
-117,-117,0,0,325,276,276,275,1590229171857
-117,-118,0,0,325,276,276,276,1590229174286
-118,-118,0,0,325,276,276,275,1590229176716
-119,-117,0,-1,325,276,274,273,1590229179147
-118,-116,0,-1,325,276,273,273,1590229181577
-117,-116,0,-1,325,275,275,274,1590229184006
-117,-117,0,0,326,276,274,274,1590229186420
-119,-117,0,-1,326,276,275,274,1590229188846
-118,-116,0,-1,326,276,274,273,1590229191276
-117,-116,0,-1,326,275,274,273,1590229193706
-117,-117,0,0,326,276,276,275,1590229196137
-118,-118,0,0,326,276,276,276,1590229198566
-118,-117,0,0,326,276,275,274,1590229200997
-118,-117,0,0,326,276,276,275,1590229203436
-118,-118,0,0,326,276,276,276,1590229205866
-118,-117,0,0,326,276,275,274,1590229208296
-118,-116,0,-1,326,276,274,273,1590229210726
-117,-116,0,-1,326,275,274,273,1590229213156
-117,-117,0,0,326,276,276,275,1590229215587
-118,-118,0,0,326,276,276,276,1590229218016
-119,-117,0,-1,326,276,274,273,1590229220447
-118,-116,0,-1,326,276,274,273,1590229222876
-117,-116,0,-1,325,275,275,274,1590229225306
-117,-118,0,0,325,276,276,275,1590229227736
-117,-116,0,-1,325,275,274,273,1590229230174
-118,-116,0,0,325,275,275,274,1590229232607
-117,-118,0,0,325,276,276,275,1590229235037
-118,-118,0,0,325,276,276,276,1590229237469
-118,-116,0,-1,325,275,275,274,1590229239906
-117,-118,0,0,325,276,276,275,1590229242337
-118,-118,0,0,325,276,276,276,1590229244767
-118,-117,0,0,326,275,274,274,1590229247206
-117,-117,0,0,326,276,276,275,1590229249637
-117,-118,0,0,326,276,276,276,1590229252066
-118,-118,0,0,326,276,276,275,1590229254496
-119,-116,0,-1,326,276,274,273,1590229256926
-118,-116,0,-1,326,276,274,273,1590229259356
-117,-116,0,-1,326,275,274,274,1590229261786
-117,-117,0,0,325,276,276,275,1590229264216
-117,-118,0,0,325,276,276,276,1590229266646
-118,-118,0,0,325,276,276,276,1590229269077
-119,-117,0,-1,325,275,274,273,1590229271506
-119,-117,0,0,325,276,276,275,1590229273946
-117,-118,0,0,325,276,276,276,1590229276377
-118,-118,0,0,325,276,276,276,1590229278807
-119,-117,0,-1,325,275,274,273,1590229281236
-118,-116,0,-1,325,276,274,273,1590229283667
-117,-116,0,-1,325,275,274,273,1590229286096
-117,-118,0,0,325,276,276,275,1590229288579
-118,-117,0,0,325,276,275,275,1590229291027
-117,-118,0,0,325,276,276,273,1590229293456
-118,-118,0,0,325,276,276,276,1590229295887
-119,-118,0,0,325,276,276,274,1590229298317
-119,-116,0,-1,325,275,274,273,1590229300747
-118,-116,0,-1,325,276,274,273,1590229303176
-117,-116,0,-1,326,275,274,274,1590229305607
-117,-117,0,0,326,276,276,275,1590229308037
-117,-118,0,0,326,275,274,273,1590229310480
-119,-118,0,0,326,276,276,276,1590229312917
-118,-118,0,0,326,276,276,276,1590229315346
-118,-117,0,-1,326,276,274,273,1590229317776
-118,-116,0,-1,325,276,274,273,1590229320207
-117,-116,0,-1,325,275,274,273,1590229322636
-117,-117,0,0,325,276,276,274,1590229325066
-117,-118,0,0,325,276,276,276,1590229327497
-118,-118,0,0,325,276,276,276,1590229329941
-119,-118,0,0,325,276,276,276,1590229332376
-118,-117,0,-1,325,275,274,273,1590229334806
-118,-116,0,-1,325,276,274,273,1590229337236
-117,-116,0,-1,325,275,274,274,1590229339666
-117,-117,0,0,325,276,276,275,1590229342097
-117,-116,0,-1,325,276,273,273,1590229344536
-117,-116,0,-1,325,275,274,273,1590229346966
-117,-118,0,0,325,276,276,275,1590229349396
-117,-118,0,-1,325,275,274,273,1590229351840
-117,-116,0,-1,325,275,274,273,1590229354266
-117,-117,0,0,325,276,276,275,1590229356697
-117,-118,0,0,325,276,276,276,1590229359126
-119,-118,0,0,325,276,275,274,1590229361556
-119,-117,0,-1,325,276,274,273,1590229363986
-118,-116,0,-1,324,275,274,273,1590229366417
-117,-118,0,0,324,276,275,274,1590229368846
-117,-118,0,0,324,276,276,276,1590229371276
-119,-118,0,0,324,276,276,276,1590229373706
-119,-117,0,-1,325,275,274,273,1590229376136
-119,-116,0,-1,325,276,274,273,1590229378566
-117,-116,0,-1,325,275,274,274,1590229380997
-117,-117,0,0,325,276,276,275,1590229383426
-118,-118,0,0,325,276,276,276,1590229385857
-118,-117,0,0,325,276,275,275,1590229388287
-119,-117,0,-1,325,276,274,275,1590229390716
-117,-115,0,-1,325,275,274,273,1590229393147
-117,-116,0,0,325,276,275,274,1590229395577
-117,-117,0,0,325,276,276,275,1590229398006
-118,-118,0,0,325,276,276,276,1590229400436
-118,-116,0,-1,326,275,274,273,1590229402866
-118,-116,0,-1,326,276,275,273,1590229405297
-117,-116,0,-1,326,276,276,273,1590229407670
-118,-116,0,-1,326,276,274,273,1590229410100
-117,-116,0,-1,325,276,273,273,1590229412547
-118,-118,0,0,325,276,276,276,1590229414987
-118,-117,0,0,325,276,275,275,1590229417417
-119,-117,0,0,325,275,274,273,1590229419846
-118,-116,0,-1,325,275,274,273,1590229422276
-117,-117,0,-1,325,275,275,274,1590229424706
-117,-118,0,0,325,276,276,275,1590229427136
-118,-118,0,0,325,276,276,276,1590229429567
-118,-117,0,0,325,276,275,275,1590229431996
-119,-117,0,-1,325,276,274,273,1590229434427
-117,-116,0,-1,325,275,274,273,1590229436856
-117,-117,0,0,325,276,275,274,1590229439286
-117,-118,0,0,325,276,276,276,1590229441716
-118,-119,0,0,325,276,276,276,1590229444146
-119,-117,0,-1,325,276,274,273,1590229446576
-119,-117,0,-1,325,276,274,273,1590229449006
-118,-116,0,-1,325,275,274,274,1590229451436
-117,-118,0,0,325,276,273,275,1590229453860
-118,-116,0,-1,325,275,274,273,1590229456286
-117,-118,0,0,325,276,276,275,1590229458716
-118,-118,0,0,325,275,276,275,1590229461091
-117,-117,0,0,325,276,275,275,1590229463516
-117,-119,0,0,325,276,276,276,1590229465947
-119,-118,0,0,325,276,276,275,1590229468377
-120,-117,0,-1,325,276,274,273,1590229470806
-119,-117,0,-1,324,277,276,273,1590229473180
-119,-117,0,-1,325,276,274,273,1590229475606
-118,-116,0,-1,325,275,274,274,1590229478036
-117,-118,0,0,325,276,276,275,1590229480466
-117,-118,0,0,325,276,276,276,1590229482896
-119,-118,0,0,325,276,276,275,1590229485327
-119,-117,0,-1,325,276,274,273,1590229487757
-118,-116,0,-1,325,277,276,276,1590229490197
-119,-118,0,0,325,276,276,275,1590229492627
-119,-117,0,-1,325,276,274,273,1590229495057
-118,-116,0,-1,325,275,274,274,1590229497487
-117,-117,0,0,325,276,276,275,1590229499916
-119,-117,0,0,325,276,276,273,1590229502418
-119,-116,0,-1,325,276,274,273,1590229504857
-118,-116,0,-1,325,275,274,274,1590229507286
-117,-118,0,0,325,276,276,275,1590229509716
-118,-118,0,0,325,276,276,276,1590229512146
-119,-117,0,0,325,276,275,274,1590229514576
-119,-116,0,-1,325,276,273,273,1590229517006
-117,-116,0,-1,325,275,275,274,1590229519437
-117,-118,0,0,325,276,276,276,1590229521867
-118,-118,0,0,325,276,276,275,1590229524296
-119,-116,0,-1,325,276,274,273,1590229526726
-117,-116,0,-1,325,275,274,273,1590229529156
-117,-117,0,0,325,276,276,275,1590229531586
-118,-118,0,0,325,276,276,276,1590229534016
-117,-116,0,-1,325,275,273,274,1590229536456
-117,-118,0,0,325,276,276,275,1590229538886
-118,-118,0,0,325,276,276,276,1590229541317
-119,-116,0,-1,325,276,274,273,1590229543746
-118,-115,0,-1,325,275,274,273,1590229546177
-117,-117,0,0,325,276,275,275,1590229548606
-117,-118,0,0,325,276,276,276,1590229551037
-118,-118,0,0,325,276,276,275,1590229553466
-118,-116,0,-1,326,275,274,273,1590229555897
-118,-115,0,-1,326,276,274,273,1590229558326
-116,-116,0,0,326,275,275,274,1590229560757
-117,-117,0,0,326,276,276,276,1590229563186
-118,-118,0,0,326,276,276,276,1590229565616
-118,-117,0,0,326,276,275,274,1590229568046
-118,-116,0,0,326,276,276,275,1590229570491
-117,-116,0,-1,326,276,274,273,1590229572926
-118,-115,0,-1,326,276,274,273,1590229575356
-117,-116,0,-1,326,275,275,274,1590229577786
-117,-117,0,0,326,276,276,275,1590229580216
-117,-118,0,0,326,276,276,276,1590229582646
-118,-118,0,0,326,276,276,275,1590229585077
-119,-116,0,-1,326,276,274,273,1590229587506
-118,-115,0,-1,326,276,274,273,1590229589936
-117,-116,0,-1,326,275,274,274,1590229592366
-117,-117,0,0,326,276,276,275,1590229594796
-117,-118,0,0,326,276,276,276,1590229597226
-118,-117,0,0,326,276,276,275,1590229599657
-118,-116,0,-1,326,276,274,273,1590229602087
-118,-117,0,0,326,276,276,275,1590229604527
-117,-118,0,0,326,276,276,276,1590229606956
-118,-117,0,0,326,276,276,276,1590229609387
-118,-116,0,-1,326,276,274,273,1590229611817
-118,-116,0,-1,326,276,274,273,1590229614247
-117,-115,0,-1,326,275,274,273,1590229616676
-116,-116,0,0,326,276,275,274,1590229619106
-117,-117,0,0,326,276,276,275,1590229621536
-118,-118,0,0,326,276,276,276,1590229623966
-118,-117,0,0,326,276,276,275,1590229626396
-118,-116,0,-1,326,276,274,273,1590229628826
-118,-116,0,-1,326,276,274,273,1590229631256
-117,-115,0,-1,326,275,274,274,1590229633687
-117,-117,0,0,326,276,276,275,1590229636117
-117,-118,0,0,326,276,276,276,1590229638547
-118,-118,0,0,326,276,276,276,1590229640977
-119,-116,0,-1,326,276,274,273,1590229643408
-118,-116,0,-1,326,277,275,273,1590229645780
-119,-117,0,0,326,276,275,274,1590229648206
-118,-116,0,-1,326,276,275,275,1590229650656
-119,-116,0,-1,326,276,274,273,1590229653086
-118,-115,0,-1,326,275,274,273,1590229655516
-117,-116,0,-1,326,275,274,274,1590229657947
-118,-117,0,0,326,277,274,275,1590229660310
-118,-117,0,0,326,276,276,275,1590229662736
-119,-116,0,-1,326,276,274,273,1590229665166
-118,-116,0,-1,326,276,273,273,1590229667597
-117,-115,0,-1,326,275,274,273,1590229670027
-117,-117,0,0,326,276,275,275,1590229672457
-117,-117,0,0,326,276,276,276,1590229674886
-118,-118,0,0,326,276,276,276,1590229677317
-118,-117,0,0,326,276,275,274,1590229679746
-119,-116,0,-1,326,276,274,273,1590229682176
-117,-115,0,-1,326,275,274,273,1590229684606
-117,-116,0,0,326,275,275,274,1590229687036
-117,-117,0,0,326,276,276,276,1590229689467
-118,-118,0,0,326,276,276,276,1590229691896
-118,-117,0,0,326,276,275,275,1590229694326
-119,-116,0,-1,326,276,274,273,1590229696756
-117,-115,0,-1,326,275,274,274,1590229699186
-117,-117,0,0,326,276,276,275,1590229701616
-117,-118,0,0,326,276,276,276,1590229704046
-118,-118,0,0,326,276,276,275,1590229706477
-119,-116,0,-1,326,276,274,273,1590229708906
-117,-115,0,-1,326,275,274,273,1590229711336
-116,-115,0,0,326,276,276,273,1590229713710
-117,-116,0,-1,326,275,274,273,1590229716137
-117,-117,0,0,326,276,276,275,1590229718566
-118,-118,0,0,326,276,276,276,1590229720996
-118,-117,0,-1,326,276,275,273,1590229723426
-118,-116,0,-1,326,276,274,273,1590229725856
-117,-116,0,-1,326,276,275,274,1590229728287
-117,-117,0,0,326,275,274,273,1590229730731
-119,-118,0,0,326,276,276,276,1590229733166
-118,-118,0,0,326,276,276,275,1590229735596
-118,-116,0,-1,326,276,274,273,1590229738026
-117,-115,0,-1,326,275,274,274,1590229740456
-117,-117,0,0,326,276,276,275,1590229742886
-117,-118,0,0,326,276,276,276,1590229745317
-118,-117,0,0,326,276,276,275,1590229747747
-119,-116,0,-1,326,276,274,273,1590229750191
-117,-116,0,-1,326,276,274,273,1590229752627
-117,-115,0,-1,326,275,274,273,1590229755057
-117,-117,0,0,326,276,276,275,1590229757487
-117,-118,0,0,326,276,274,275,1590229759922
-118,-118,0,0,326,276,276,275,1590229762346
-119,-116,0,-1,326,276,274,273,1590229764777
-118,-115,0,-1,326,275,274,273,1590229767206
-117,-117,0,0,326,276,275,274,1590229769637
-117,-118,0,0,326,276,276,276,1590229772066
-118,-118,0,0,326,276,276,276,1590229774496
-118,-117,0,0,326,276,275,275,1590229776927
-119,-116,0,-1,326,276,274,273,1590229779356
-118,-116,0,-1,326,277,275,273,1590229781730
-118,-117,0,-1,326,276,274,273,1590229784157
-118,-116,0,-1,326,276,273,273,1590229786587
-117,-116,0,-1,326,275,274,274,1590229789016
-117,-117,0,0,326,276,276,275,1590229791446
-117,-118,0,0,326,276,276,276,1590229793877
-118,-118,0,0,326,276,276,276,1590229796307
-118,-117,0,-1,326,276,274,274,1590229798736
-118,-116,0,-1,326,277,276,276,1590229801179
-117,-116,0,-1,326,276,274,273,1590229803617
-117,-115,0,-1,326,275,274,273,1590229806046
-117,-117,0,0,326,276,276,275,1590229808476
-117,-118,0,0,326,275,277,275,1590229810850
-116,-116,0,0,326,276,275,274,1590229813276
-117,-118,0,0,326,276,276,275,1590229815707
-118,-118,0,0,326,276,276,276,1590229818137
-118,-117,0,0,326,276,275,274,1590229820567
-119,-116,0,-1,326,276,274,273,1590229822997
-118,-115,0,-1,326,275,274,274,1590229825427
-117,-116,0,0,326,276,275,275,1590229827857
-117,-117,0,0,326,276,276,275,1590229830287
-118,-118,0,0,326,276,276,275,1590229832736
-117,-118,0,0,326,275,274,273,1590229835177
-117,-115,0,-1,326,275,274,274,1590229837607
-117,-116,0,0,326,276,276,275,1590229840037
-117,-117,0,0,326,276,276,276,1590229842467
-118,-118,0,0,326,276,276,276,1590229844896
-119,-117,0,-1,326,276,275,274,1590229847327
-118,-116,0,-1,326,276,274,273,1590229849756
-117,-115,0,-1,326,275,274,274,1590229852187
-117,-117,0,0,326,276,276,275,1590229854616
-117,-117,0,0,326,276,276,276,1590229857047
-118,-118,0,0,326,276,276,276,1590229859477
-119,-117,0,-1,326,276,274,276,1590229861920
-117,-117,0,0,326,276,276,276,1590229864346
-118,-118,0,0,326,276,276,276,1590229866777
-118,-117,0,0,326,276,276,275,1590229869207
-118,-117,0,0,326,276,276,275,1590229871646
-117,-118,0,0,326,276,276,276,1590229874076
-118,-118,0,0,326,276,276,276,1590229876506
-119,-116,0,-1,326,276,274,273,1590229878936
-118,-115,0,-1,326,276,274,273,1590229881366
-117,-117,0,0,326,276,276,275,1590229883796
-117,-118,0,0,326,276,276,276,1590229886226
-118,-118,0,0,326,276,276,275,1590229888657
-119,-116,0,-1,326,276,273,273,1590229891089
-118,-118,0,0,326,276,276,276,1590229893526
-119,-117,0,-1,326,276,274,273,1590229895956
-118,-116,0,-1,326,275,274,273,1590229898386
-117,-117,0,0,326,276,276,275,1590229900817
-118,-118,0,0,326,276,276,276,1590229903247
-119,-117,0,-1,326,276,274,274,1590229905676
-118,-116,0,-1,325,276,274,273,1590229908106
-117,-117,0,0,326,277,276,276,1590229910559
-117,-118,0,0,325,276,276,275,1590229912996
-119,-116,0,-1,325,276,274,273,1590229915426
-118,-116,0,-1,325,275,274,273,1590229917857
-117,-117,0,0,325,276,276,275,1590229920286
-117,-118,0,0,325,276,276,276,1590229922717
-118,-118,0,0,325,276,276,275,1590229925146
-119,-117,0,-1,325,276,274,273,1590229927576
-118,-116,0,-1,325,275,274,273,1590229930006
-117,-117,0,0,325,276,276,275,1590229932437
-117,-118,0,0,325,276,276,276,1590229934867
-118,-118,0,0,325,276,276,276,1590229937296
-119,-117,0,-1,325,276,274,273,1590229939726
-117,-116,0,-1,325,275,274,274,1590229942156
-117,-117,0,0,325,276,275,275,1590229944586
-117,-118,0,0,325,276,276,276,1590229947017
-118,-118,0,0,325,276,276,275,1590229949447
-119,-117,0,-1,325,276,274,273,1590229951876
-118,-116,0,-1,326,275,274,273,1590229954306
-117,-117,0,0,325,276,276,275,1590229956737
-117,-118,0,0,326,276,276,276,1590229959166
-118,-117,0,0,326,276,275,274,1590229961596
-118,-117,0,0,326,276,276,273,1590229964062
-117,-117,0,0,326,276,276,276,1590229966486
-118,-118,0,0,326,276,276,276,1590229968917
-118,-117,0,0,326,276,275,275,1590229971356
-117,-118,0,0,326,276,276,276,1590229973787
-118,-117,0,0,326,276,275,275,1590229976216
-119,-116,0,-1,326,276,274,273,1590229978647
-117,-116,0,-1,326,275,274,274,1590229981077
-117,-118,0,0,326,276,276,276,1590229983506
-118,-118,0,0,326,276,276,276,1590229985937
-119,-117,0,-1,326,276,274,273,1590229988367
-118,-117,0,0,326,276,275,276,1590229990730
-118,-118,0,0,326,276,277,276,1590229993157
-118,-117,0,0,326,276,275,274,1590229995586
-118,-116,0,-1,326,276,274,273,1590229998016
-117,-116,0,-1,326,275,275,274,1590230000447
-117,-117,0,0,326,276,276,276,1590230002877
-118,-118,0,0,326,276,276,275,1590230005307
-118,-117,0,0,326,276,276,275,1590230007746
-118,-118,0,0,326,276,276,276,1590230010177
-119,-117,0,0,326,276,274,273,1590230012606
-118,-116,0,-1,326,276,274,273,1590230015036
-117,-117,0,0,326,276,276,274,1590230017467
-117,-118,0,0,326,275,277,275,1590230019840
-117,-117,0,0,326,276,276,275,1590230022266
-118,-118,0,0,326,277,276,276,1590230024696
-119,-117,0,-1,326,276,275,274,1590230027127
-118,-116,0,-1,326,276,274,274,1590230029556
-117,-117,0,0,326,276,276,275,1590230031987
-117,-118,0,0,326,277,276,276,1590230034417
-118,-117,0,0,326,276,275,275,1590230036846
-118,-116,0,-1,326,276,274,273,1590230039277
-117,-116,0,-1,326,276,274,274,1590230041707
-117,-118,0,0,326,276,276,276,1590230044137
-118,-118,0,0,326,276,276,276,1590230046567
-119,-116,0,-1,326,276,274,273,1590230048996
-117,-116,0,-1,326,275,274,274,1590230051426
-117,-117,0,0,326,276,276,275,1590230053856
-118,-118,0,0,326,276,276,276,1590230056287
-118,-117,0,0,326,276,275,274,1590230058716
-119,-116,0,-1,326,276,274,273,1590230061147
-117,-116,0,-1,326,275,274,274,1590230063576
-117,-117,0,0,326,276,276,276,1590230066006
-118,-118,0,0,326,277,276,276,1590230068437
-118,-117,0,0,326,276,276,273,1590230070820
-118,-116,0,-1,326,276,274,273,1590230073246
-117,-116,0,-1,326,275,274,274,1590230075677
-117,-117,0,0,326,276,276,276,1590230078107
-117,-118,0,0,326,276,276,276,1590230080536
-119,-117,0,0,326,276,275,275,1590230082966
-118,-116,0,-1,326,276,274,273,1590230085397
-117,-116,0,-1,326,275,274,274,1590230087827
-117,-117,0,0,326,276,276,275,1590230090270
-118,-117,0,0,326,276,276,276,1590230092706
-117,-118,0,0,326,276,276,276,1590230095137
-118,-117,0,0,326,276,276,275,1590230097567
-119,-116,0,-1,326,276,274,273,1590230099997
-117,-115,0,-1,326,275,274,273,1590230102426
-117,-117,0,0,326,276,276,275,1590230104857
-117,-118,0,0,326,276,276,276,1590230107286
-118,-118,0,0,326,276,276,276,1590230109716
-119,-117,0,-1,326,276,274,273,1590230112146
-118,-116,0,-1,326,275,274,273,1590230114577
-117,-117,0,0,326,276,276,275,1590230117007
-117,-118,0,0,326,276,276,276,1590230119437
-118,-118,0,0,325,276,276,275,1590230121867
-119,-116,0,-1,325,276,274,273,1590230124297
-117,-116,0,-1,325,275,274,274,1590230126727
-117,-117,0,0,325,276,276,275,1590230129157
-117,-118,0,0,325,276,276,276,1590230131586
-119,-118,0,0,325,276,276,275,1590230134017
-119,-116,0,-1,325,276,274,273,1590230136446
-117,-116,0,-1,326,275,274,274,1590230138876
-117,-118,0,0,326,276,276,275,1590230141307
-118,-118,0,0,326,276,276,276,1590230143737
-119,-117,0,-1,326,276,275,274,1590230146166
-118,-116,0,-1,326,276,274,273,1590230148597
-117,-116,0,-1,326,276,275,273,1590230151027
-117,-118,0,0,326,276,276,276,1590230153456
-118,-118,0,0,326,276,276,276,1590230155886
-119,-117,0,-1,326,276,274,273,1590230158317
-118,-116,0,-1,326,276,274,274,1590230160746
-117,-116,0,0,326,276,275,275,1590230163177
-117,-118,0,0,326,276,276,276,1590230165607
-118,-117,0,0,326,276,276,275,1590230168037
-119,-116,0,-1,326,276,274,273,1590230170468
-117,-116,0,-1,326,275,275,274,1590230172897
-117,-117,0,0,326,276,276,276,1590230175326
-118,-118,0,0,326,276,276,276,1590230177757
-119,-117,0,-1,325,276,274,273,1590230180186
-117,-116,0,-1,325,275,274,273,1590230182616
-117,-117,0,0,325,276,276,276,1590230185047
-118,-118,0,0,326,276,276,276,1590230187476
-119,-117,0,-1,326,276,274,274,1590230189906
-118,-116,0,-1,326,276,274,273,1590230192336
-117,-116,0,0,326,275,275,274,1590230194767
-117,-118,0,0,326,276,276,276,1590230197196
-118,-118,0,0,326,276,276,275,1590230199626
-119,-116,0,-1,326,276,274,273,1590230202057
-118,-116,0,-1,326,275,274,273,1590230204486
-117,-117,0,0,326,276,276,275,1590230206917
-117,-116,0,-1,326,276,274,273,1590230209357
-117,-116,0,-1,326,275,274,273,1590230211786
-117,-117,0,0,326,276,276,275,1590230214216
-117,-118,0,0,326,276,276,276,1590230216646
-118,-117,0,0,326,276,275,274,1590230219076
-119,-117,0,-1,326,276,274,273,1590230221507
-117,-116,0,-1,326,275,274,274,1590230223936
-117,-117,0,0,326,276,276,275,1590230226366
-117,-118,0,0,326,276,276,276,1590230228796
-118,-118,0,0,326,276,275,276,1590230231170
-117,-118,0,0,326,276,276,276,1590230233596
-118,-118,0,0,326,276,276,276,1590230236027
